TABLE_NAME;LOCAL_FIELD;REMOTE_FIELD;DATA_TYPE;FIELD_LENGTH;ACTIVE;FIELD_DEFINITION;VENDOR_ID;UNIT;TYPE_AGGREGATE;DATE_AGGREGATE
CELLSTS_4G;LE_RAB_NORMREL_QCI2;C1526726689;NUMBER;12;1;L.E-RAB.NormRel.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_SUCCEST_QCI2;C1526726671;NUMBER;12;1;L.E-RAB.SuccEst.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ATTEST_QCI2;C1526726670;NUMBER;12;1;L.E-RAB.AttEst.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTDELAY_TIME_QCI3;C1526727913;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTDELAY_NUM_QCI3;C1526727914;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTUU_LOSS_QCI3;C1526727940;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTUU_TOT_QCI3;C1526727941;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_PKT_LOSS_QCI3;C1526727967;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_PKT_TOT_QCI3;C1526727968;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;MAX_USER_TPUT_DL;C1526727064;NUMBER;12;1;Maximum downlink traffic volume for PDCP SDUs of all services;6;NULL;MAX;MAX
CELLSTS_4G;MAX_USER_TPUT_UL;C1526727054;NUMBER;12;1;Maximum uplink traffic volume for PDCP PDUs of all services;6;NULL;MAX;MAX
CELLSTS_4G;CQI_NUM;C1526727396+C1526727397+C1526727398+C1526727399+C1526727400+C1526727401+C1526727402+C1526727403+C1526727404+C1526727405;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;CQI_DEN;C1526727396+C1526727397+C1526727398+C1526727399+C1526727400+C1526727401+C1526727402+C1526727403+C1526727404+C1526727405+C1526727406+C1526727407+C1526727408+C1526727409+C1526727410+C1526727411;NUMBER;12;1;NULL;6;NULL;SUM;SUM
CELLSTS_4G;L_UL_INTERFERENCE_MAX;C1526728297;NUMBER;12;1;L.UL.Interference.Max;6;NULL;MAX;MAX
CELLSTS_4G;L_UL_INTERFERENCE_MIN;C1526728435;NUMBER;12;1;L.UL.Interference.Min;6;NULL;MIN;MIN
CELLSTS_4G;LE_RAB_EST_FAIL_QCI1;C1526726668-C1526726669;NUMBER;12;1;L.E-RAB.AttEst.QCI.1 - L.E-RAB.SuccEst.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_INIT_FAIL_EST_QCI1;C1526728192-C1526728193;NUMBER;12;1;L.E-RAB.InitAttEst.QCI.1 - L.E-RAB.InitSuccEst.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_SCH_256QAM_TB;C1526749524;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_SCH_256QAM_TB_BTS;C1526749525;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_SCH_256QAM_RET_BTS;C1526749526;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB.Retrans;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_SCH_256QAM_TB_RET;C1526749527;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB.Retrans.bits;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_UL_SCH_256QAM_TB_NACK;C1526749529;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB.NACK;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_1_DEN;C1526727935;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_6_NUM;C1526727949;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.6;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_1_NUM;C1526727934;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_6_DEN;C1526727950;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.6;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_9_DEN;C1526727959;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;DLPACKETLOSSRATE_QCI_9_NUM;C1526727958;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_1_NUM;C1526727907;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_1_DEN;C1526727908;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_6_NUM;C1526727922;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.6;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_6_DEN;C1526727923;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.6;6;NULL;SUM;SUM
CELLSTS_4G;DLTRAFFICVOLUME_QCI_8;C1526726824;NUMBER;12;1;L.Thrp.bits.DL.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;DL_PACKET_LOSS_RATE_QCI7_DEN;C1526727953;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;DL_PACKET_LOSS_RATE_QCI7_PAY;C1526727952;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;DL_PACKET_LOSS_RATE_QCI8_DEN;C1526727956;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_3_NUM;C1526727913;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_3_DEN;C1526727914;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_THROUGHPUT_QCI_8_DEN;C1526729023;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_TPUT_MBPS_QCI_7_PAY;C1526726821-C1526729012;NUMBER;12;1;L.Thrp.bits.DL.QCI.7 - L.Thrp.bits.DL.LastTTI.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_TPUT_MBPS_QCI_7_PAYDA;C1526729022;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_TPUT_MBPS_QCI_8_PAY;C1526726824-C1526729013;NUMBER;12;1;L.Thrp.bits.DL.QCI.8-L.Thrp.bits.DL.LastTTI.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;UL_USER_TPUT_MBPS_QCI_7_PAYDA;C1526726795;NUMBER;12;1;L.Thrp.Time.UL.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;DLTRAFFICVOLUME_QCI_7;C1526726821;NUMBER;12;1;L.Thrp.bits.DL.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;S1_OUT_HO_EXEC_ATT_VOIP;(C1526729540+C1526729539+C1526729538)-(C1526737691+C1526747858+C1526737690);NUMBER;12;1;"(L.HHO.IntereNB.InterFddTdd.ExecAttOut.VoIP+L.HHO.IntereNB.InterFreq.ExecAttOut.VoIP +L.HHO.IntereNB.IntraFreq.ExecAttOut.VoIP) - 
(L.HHO.X2.InterFreq.ExecAttOut.VoIP+L.HHO.X2.InterFddTdd.ExecAttOut.VoIP+L.HHO.X2.IntraFreq.ExecAttOut.VoIP)";6;NULL;SUM;SUM
CELLSTS_4G;DL_USER_THROUGHPUT_QCI_8_NUM;C1526726824-C1526729013;NUMBER;12;1;L.Thrp.bits.DL.QCI.8-L.Thrp.bits.DL.LastTTI.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;KPI160uc;C1526729050-(C1526758950+C1526758951+C1526758952+C1526758953+C1526758954);NUMBER;12;1;L.Thrp.Time.UE.UL.RmvLastTTI-(L.Thrp.Time.UE.UL.RmvLastTTI.QCI.1+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.2+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.3+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.4+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.5);6;NULL;SUM;SUM
CELLSTS_4G;KPI160ud_PAY;(C1526728259- C1526729049)-((C1526726776+C1526726779+C1526726782+C1526726785+C1526726788)-(C1526758941+C1526758942+C1526758943+C1526758944+C1526758945));NUMBER;12;1;L.Thrp.Time.UE.UL.RmvLastTTI-(L.Thrp.Time.UE.UL.RmvLastTTI.QCI.1+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.2+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.3+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.4+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.5);6;NULL;SUM;SUM
CELLSTS_4G;KPI160ud_PAYDA;C1526729050-(C1526758950+C1526758951+C1526758952+C1526758953+C1526758954);NUMBER;12;1;L.Thrp.Time.UE.UL.RmvLastTTI-(L.Thrp.Time.UE.UL.RmvLastTTI.QCI.1+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.2+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.3+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.4+L.Thrp.Time.UE.UL.RmvLastTTI.QCI.5);6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_QCI_6789;C1526726791+C1526726794+C1526726797+C1526726800+C1526726818+C1526726821+C1526726824+C1526726827;NUMBER;12;1;L.Thrp.bits.UL.QCI.6+L.Thrp.bits.UL.QCI.7+L.Thrp.bits.UL.QCI.8+L.Thrp.bits.UL.QCI.9+L.Thrp.bits.DL.QCI.6+L.Thrp.bits.DL.QCI.7+L.Thrp.bits.DL.QCI.8+L.Thrp.bits.DL.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_1_NUM;C1526727961;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.1;6;%;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_1_DEN;C1526727962;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.1;6;%;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_6_NUM;C1526727976;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.6;6;%;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_6_DEN;C1526727977;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.6;6;%;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_9_NUM;C1526727985;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.9;6;%;SUM;SUM
CELLSTS_4G;ULPACKETLOSSRATE_QCI_9_DEN;C1526727986;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.9;6;%;SUM;SUM
CELLSTS_4G;BORDER_DL_USER_THRPUT_NUM;C1526737755-C1526737758;NUMBER;12;1;L.Thrp.bits.DL.BorderUE-L.Thrp.bits.DL.LastTTI.BorderUE;6;NULL;SUM;SUM
CELLSTS_4G;BORDER_DL_USER_THRPUT_DEN;C1526737759;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.BorderUE;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_8_DEN;C1526727929;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_8_NUM;C1526727928;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ABNORMREL_QCI7;C1526726698;NUMBER;12;1;L.E-RAB.AbnormRel.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_NORMREL_QCI7;C1526726699;NUMBER;12;1;L.E-RAB.NormRel.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ABNORMREL_QCI8;C1526726700;NUMBER;12;1;L.E-RAB.AbnormRel.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_QCI9;C1526726827;NUMBER;12;1;L.Thrp.bits.DL.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DL_LASTTTI_QCI_7;C1526729012;NUMBER;12;1;L.Thrp.bits.DL.LastTTI.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DL_LASTTTI_QCI_8;C1526729013;NUMBER;12;1;L.Thrp.bits.DL.LastTTI.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DL_LASTTTI_QCI_9;C1526729014;NUMBER;12;1;L.Thrp.bits.DL.LastTTI.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIMEDL_RMVLASTI_QCI_9;C1526729024;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITSDL_LASTI_FLEXQCI_I4;C1526763144;NUMBER;12;1;L.Thrp.bits.DL.LastTTI.FlexQci.Index4;6;NULL;SUM;SUM
CELLSTS_4G;LTE_HU_ACTIVE_USERS;C1526763134;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.FlexQci.Index4;6;NULL;SUM;SUM
CELLSTS_4G;LTE_HU_USER_THRPUT_NUM;C1526763129-C1526763144;NUMBER;12;1;L.Thrp.bits.DL.FlexQci.Index4 - L.Thrp.bits.DL.LastTTI.FlexQci.Index4;6;NULL;SUM;SUM
CELLSTS_4G;LTE_HU_DATA_VOLUME_NUM;C1526763129;NUMBER;12;1;L.Thrp.bits.DL.FlexQci.Index4;6;NULL;SUM;SUM
CELLSTS_4G;LTE_NRML_HU_USER_THRPUT_NUM;(C1526726803+C1526726806+C1526726809+C1526726812+C1526726815+C1526726818+C1526726821+C1526726824+C1526726827)-(C1526729006+C1526729007+C1526729008+C1526729009+C1526729010+C1526729011+C1526729012+C1526729013+C1526729014)+(C1526763129-C1526763144);NUMBER;12;1;(L.Thrp.bits.DL.QCI.x - L.Thrp.bits.DL.LastTTI.QCI.x) + (L.Thrp.bits.DL.FlexQci.Index4 - L.Thrp.bits.DL.LastTTI.FlexQci.Index4)  x=1,2,...,9;6;NULL;SUM;SUM
CELLSTS_4G;LTE_NRML_HU_USER_THRPUT_DEN;C1526729016+C1526729017+C1526729018+C1526729019+C1526729020+C1526729021+C1526729022+C1526729023+C1526729024+C1526763134;NUMBER;12;1;(L.Thrp.Time.DL.RmvLastTTI.QCI.x) + (L.Thrp.Time.DL.RmvLastTTI.FlexQci.Index4) x=1,2,...,9;6;NULL;SUM;SUM
CELLSTS_4G;CAT_M_PRB_USED_DL;C1526746065;NUMBER;12;1;L.eMTC.PRB.DL.Used.Avg;6;NULL;SUM;SUM
CELLSTS_4G;CELL_MAC_LAYER_TRAF_BITS;C1526727357+C1526727358+C1526727359+C1526739657;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB.bits+L.Traffic.DL.SCH.16QAM.TB.bits+L.Traffic.DL.SCH.64QAM.TB.bits+L.Traffic.DL.SCH.256QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;CA_USER_TRAF_BITS;C1526729259+C1526732658;NUMBER;12;1;L.CA.Traffic.bits.DL.SCell+L.CA.Traffic.bits.DL.Pcell;6;NULL;SUM;SUM
CELLSTS_4G;NON_CA_USER_TRAF_BITS;C1526727357+C1526727358+C1526727359+C1526739657-C1526729259-C1526732658;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB.bits+L.Traffic.DL.SCH.16QAM.TB.bits+L.Traffic.DL.SCH.64QAM.TB.bits+L.Traffic.DL.SCH.256QAM.TB.bitsL.CA.Traffic.bits.DL.SCell+L.CA.Traffic.bits.DL.Pcell;6;NULL;SUM;SUM
CELLSTS_4G;MAC_LAYER_QPSK_TRAF_RATIO_NUM;C1526727357;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;MAC_LAYR_16QAM_TRAF_RATIO_NUM;C1526727358;NUMBER;12;1;L.Traffic.DL.SCH.16QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;MAC_LAYR_64QAM_TRAF_RATIO_NUM;C1526727359;NUMBER;12;1;L.Traffic.DL.SCH.64QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;MAC_LYR_256QAM_TRAF_RATIO_NUM;C1526739657;NUMBER;12;1;L.Traffic.DL.SCH.256QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_DL_SCH_QPSK_TB_BITS;C1526727357;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_DL_SCH_16QAM_TB_BITS;C1526727358;NUMBER;12;1;L.Traffic.DL.SCH.16QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_DL_SCH_64QAM_TB_BITS;C1526727359;NUMBER;12;1;L.Traffic.DL.SCH.64QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_UL_SCH_QPSK_TB_BITS;C1526727369;NUMBER;12;1;L.Traffic.UL.SCH.QPSK.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_UL_SCH_16QAM_TB_BITS;C1526727370;NUMBER;12;1;L.Traffic.UL.SCH.16QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_UL_SCH_64QAM_TB_BITS;C1526727371;NUMBER;12;1;L.Traffic.UL.SCH.64QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_UL;C1526728259;NUMBER;12;1;L.Thrp.bits.UL;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DL;C1526728261;NUMBER;12;1;L.Thrp.bits.DL;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_DL_SCH_256QAM_TB_BITS;C1526739657;NUMBER;12;1;L.Traffic.DL.SCH.256QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;TRAFF_UL_SCH_256QAM_TB_BITS;C1526749525;NUMBER;12;1;L.Traffic.UL.SCH.256QAM.TB.bits;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_ACTIVE_USERS;C1526729021+C1526729022+C1526729023+C1526729024;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.QCI.6+L.Thrp.Time.DL.RmvLastTTI.QCI.7+L.Thrp.Time.DL.RmvLastTTI.QCI.8+L.Thrp.Time.DL.RmvLastTTI.QCI.9;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_USER_THR_NUM;C1526726818+C1526726821+C1526726824+C1526726827- (C1526729011+C1526729012+C1526729013+C1526729014);NUMBER;12;1;L.Thrp.bits.DL.QCI.6+L.Thrp.bits.DL.QCI.7+L.Thrp.bits.DL.QCI.8+L.Thrp.bits.DL.QCI.9-(L.Thrp.bits.DL.LastTTI.QCI.6+L.Thrp.bits.DL.LastTTI.QCI.7+L.Thrp.bits.DL.LastTTI.QCI.8+L.Thrp.bits.DL.LastTTI.QCI.9);6;NULL;SUM;SUM
CELLSTS_4G;VOLTE_DATA_VOLUME;C1526726803;NUMBER;12;1;L.Thrp.bits.DL.QCI.1;6;NULL;SUM;SUM
CELLSTS_4G;AVG_CQI_256QM_NUM;1*(C1526729320+C1526729336+C1526729352+C1526729368)+2*(C1526729321+C1526729337+C1526729353+C1526729369)+3*(C1526729322+C1526729338+C1526729354+C1526729370)+4*(C1526729323+C1526729339+C1526729355+C1526729371)+5*(C1526729324+C1526729340+C1526729356+C1526729372)+6*(C1526729325+C1526729341+C1526729357+C1526729373)+7*(C1526729326+C1526729342+C1526729358+C1526729374)+8*(C1526729327+C1526729343+C1526729359+C1526729375)+9*(C1526729328+C1526729344+C1526729360+C1526729376)+10*(C1526729329+C1526729345+C1526729361+C1526729377)+11*(C1526729330+C1526729346+C1526729362+C1526729378)+12*(C1526729331+C1526729347+C1526729363+C1526729379)+13*(C1526729332+C1526729348+C1526729364+C1526729380)+14*(C1526729333+C1526729349+C1526729365+C1526729381)+15*(C1526729334+C1526729350+C1526729366+C1526729382);NUMBER;12;1;1*(L.ChMeas.CQI.DL.SingleCW.Periodic.1+L.ChMeas.CQI.DL.SingleCW.Aperiodic.1+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.1+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.1)+2*(L.ChMeas.CQI.DL.SingleCW.Periodic.2+L.ChMeas.CQI.DL.SingleCW.Aperiodic.2+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.2+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.2)+3*(L.ChMeas.CQI.DL.SingleCW.Periodic.3+L.ChMeas.CQI.DL.SingleCW.Aperiodic.3+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.3+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.3)+4*(L.ChMeas.CQI.DL.SingleCW.Periodic.4+L.ChMeas.CQI.DL.SingleCW.Aperiodic.4+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.4+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.4)+5*(L.ChMeas.CQI.DL.SingleCW.Periodic.5+L.ChMeas.CQI.DL.SingleCW.Aperiodic.5+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.5+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.5)+6*(L.ChMeas.CQI.DL.SingleCW.Periodic.6+L.ChMeas.CQI.DL.SingleCW.Aperiodic.6+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.6+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.6)+7*(L.ChMeas.CQI.DL.SingleCW.Periodic.7+L.ChMeas.CQI.DL.SingleCW.Aperiodic.7+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.7+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.7)+8*(L.ChMeas.CQI.DL.SingleCW.Periodic.8+L.ChMeas.CQI.DL.SingleCW.Aperiodic.8+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.8+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.8)+9*(L.ChMeas.CQI.DL.SingleCW.Periodic.9+L.ChMeas.CQI.DL.SingleCW.Aperiodic.9+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.9+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.9)+10*(L.ChMeas.CQI.DL.SingleCW.Periodic.10+L.ChMeas.CQI.DL.SingleCW.Aperiodic.10+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.10+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.10)+11*(L.ChMeas.CQI.DL.SingleCW.Periodic.11+L.ChMeas.CQI.DL.SingleCW.Aperiodic.11+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.11+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.11)+12*(L.ChMeas.CQI.DL.SingleCW.Periodic.12+L.ChMeas.CQI.DL.SingleCW.Aperiodic.12+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.12+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.12)+13*(L.ChMeas.CQI.DL.SingleCW.Periodic.13+L.ChMeas.CQI.DL.SingleCW.Aperiodic.13+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.13+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.13)+14*(L.ChMeas.CQI.DL.SingleCW.Periodic.14+L.ChMeas.CQI.DL.SingleCW.Aperiodic.14+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.14+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.14)+15*(L.ChMeas.CQI.DL.SingleCW.Periodic.15+L.ChMeas.CQI.DL.SingleCW.Aperiodic.15+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.15+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.15);6;NULL;SUM;SUM
